Identificacion,Disciplinarias,Contractuales,Fiscales
52261093,0,0,0
52264972,0,0,0
52265085,0,0,0
52267316,0,0,0
52268065,0,0,0
52269174,0,0,0
52272147,0,0,0
52274470,0,0,0
52282086,0,0,0
52282648,0,0,0
52290132,0,0,0
52309451,0,0,0
52309669,0,0,0
52316639,0,0,0
52318272,0,0,0
52321265,0,0,0
52330595,0,0,0
52330836,0,0,0
52332245,0,0,0
52341533,0,0,0
52341643,0,0,0
52344036,0,0,0
52355657,0,0,0
52363587,0,0,0
52363823,0,0,0
52366626,0,0,0
52374316,0,0,0
52376399,0,0,0
52380250,0,0,0
52390346,0,0,0
52392574,0,0,0
52410008,0,0,0
52415120,0,0,0
52415475,0,0,0
52421515,0,0,0
52422823,0,0,0
52424517,0,0,0
52425468,0,0,0
52427087,0,0,0
52429315,0,0,0
52433289,0,0,0
52436054,0,0,0
52436064,0,0,0
52449036,0,0,0
52452955,0,0,0
52454256,0,0,0
52456758,0,0,0
52464564,0,0,0
52467472,0,0,0
52467854,0,0,0
52472444,0,0,0
52474772,0,0,0
52478675,0,0,0
52480231,0,0,0
52496529,0,0,0
52497252,0,0,0
52497919,0,0,0
52499096,0,0,0
52523169,0,0,0
52525153,0,0,0
52525473,0,0,0
52527942,0,0,0
52529443,0,0,0
52531913,0,0,0
52548023,0,0,0
52552345,0,0,0
52552477,0,0,0
52556542,0,0,0
52558743,0,0,0
52561936,0,0,0
52580426,0,0,0
52584852,0,0,0
52601263,0,0,0
52622470,0,2,0
52623760,0,0,0
52644714,0,0,0
52647547,0,0,0
52655329,0,0,0
52655859,0,0,0
52663283,0,0,0
52666018,0,0,0
52693209,0,0,0
52694884,0,0,0
52694934,0,0,0
52705054,0,0,0
52705350,0,0,0
52709618,0,0,0
52711507,0,0,0
52712254,0,0,0
52723956,0,0,0
52726001,0,0,0
52727990,0,0,0
52734603,0,0,0
52746304,0,0,0
52746929,0,0,0
52750394,0,0,0
52757133,0,0,0
52758563,0,0,0
52763698,0,0,0
52775157,0,0,0
52779457,0,0,0
52779585,0,0,0
52782439,0,0,0
52783644,0,0,0
52786573,0,0,0
52798203,0,0,0
52804650,0,0,0
52805241,0,0,0
52816294,0,0,0
52826302,0,0,0
52828599,0,0,0
52829591,0,0,0
52832794,0,0,0
52834945,0,0,0
52840239,0,0,0
52842292,0,0,0
52842531,0,0,0
52843365,0,0,0
52843716,0,0,0
52845429,0,0,0
52870640,0,0,0
52886285,0,0,0
52889990,0,0,0
52895600,0,0,0
52897354,0,0,0
52897833,0,0,0
52899206,0,0,0
52900866,0,0,0
52904700,0,0,0
52905138,0,0,0
52905930,0,0,0
52907434,0,0,0
52910443,0,0,0
52916408,0,0,0
52917388,0,0,0
52919363,0,0,0
52950407,0,0,0
52954655,0,0,0
52963017,0,0,0
52963331,0,0,0
52964194,0,0,0
52965752,0,0,0
52965935,0,0,0
52967760,0,0,0
52970010,0,0,0
52972046,0,0,0
52978977,0,0,0
52984763,0,0,0
52987293,0,0,0
52994838,0,0,0
52995729,0,0,0
52998469,0,0,0
52998789,0,0,0
53005684,0,0,0
53006625,0,0,0
53007123,0,0,0
53014061,0,0,0
53014073,0,0,0
53038677,0,0,0
53047676,0,0,0
53054890,0,0,0
53067839,0,0,0
53073721,0,0,0
53082382,0,0,0
53082458,0,0,0
53084468,0,0,0
53088226,0,0,0
53093636,0,0,0
53097904,0,0,0
53108210,0,0,0
53114267,0,0,0
53114269,0,0,0
53121384,0,0,0
53123602,0,0,0
53129335,0,0,0
53129968,0,0,0
53152830,0,0,0
53152889,0,0,0
53165851,0,0,0
53166708,0,0,0
53178076,0,0,0
53390346,0,0,0
53456782,0,0,0
53893703,0,0,0
53894720,0,0,0
53911589,0,0,0
54252716,0,0,0
54254770,0,0,0
54255368,0,0,0
54257536,0,0,0
54274770,0,0,0
54275770,0,0,0
54397413,0,0,0
54572727,0,0,0
54706966,0,0,0
54920349,0,0,0
54922495,0,0,0
54931628,0,0,0
54934971,0,0,0
54937057,0,0,0
55034086,0,0,0
55061092,0,0,0
55063818,0,0,0
55064515,0,0,0
55067790,0,0,0
55069875,0,0,0
55130366,0,0,0
55144899,0,0,0
55154812,0,0,0
55155399,0,0,0
55162792,0,0,0
55167692,0,0,0
55171927,0,0,0
55172496,0,0,0
55178140,0,0,0
55178375,0,0,0
55180448,0,0,0
55181920,0,0,0
55189552,0,0,0
55189889,0,0,0
55199761,0,0,0
55234419,0,0,0
55249391,0,0,0
55254051,0,0,0
55255026,0,0,0
55255225,0,0,0
55303726,0,0,0
55306448,0,0,0
55603954,0,0,0
55755085,0,0,0
56055057,0,0,0
56055624,0,0,0
56056068,0,0,0
56056458,0,0,0
56057669,0,0,0
56082215,0,0,0
56083865,0,0,0
56087190,0,0,0
56097934,0,0,0
56098659,0,0,0
56611134,0,0,0
57065161,0,0,0
57080142,0,0,0
57271152,0,0,0
57280930,0,0,0
57281036,0,0,0
57293528,0,0,0
57300723,0,0,0
57301175,0,0,0
57301435,0,0,0
57303175,0,0,0
57303322,0,0,0
57303787,0,0,0
57304195,0,0,0
57305196,0,0,0
57305197,0,0,0
57305571,0,0,0
57305817,0,0,0
57306147,0,0,0
57306222,0,0,0
57306281,0,0,0
57307096,0,0,0
57307423,0,0,0
57307452,0,0,0
57308357,0,0,0
57308587,0,0,0
57349351,0,0,0
57350158,0,0,0
57411338,0,0,0
57422097,0,0,0
57427786,0,0,0
57433107,0,0,0
57434607,0,0,0
57435353,0,0,0
57437305,0,0,0
57438441,0,0,0
57446675,0,0,0
57456251,0,0,0
57456624,0,0,0
57461337,0,0,0
57461771,0,0,0
57464485,0,0,0
57479997,0,0,0
57728876,0,0,0
57970010,0,0,0
58215027,0,0,0
58227720,0,0,0
58332256,0,0,0
59122565,0,0,0
59123359,0,0,0
59178097,0,0,0
59178513,0,0,0
59247282,0,0,0
59310337,0,0,0
59310602,0,0,0
59310693,0,0,0
59311803,0,0,0
59312287,0,0,0
59313576,0,0,0
59314760,0,0,0
59588981,0,0,0
59652373,0,0,0
59653421,0,0,0
59653663,0,0,0
59662402,0,0,0
59665404,0,0,0
59669032,0,0,0
59675073,0,0,0
59679515,0,0,0
59680993,0,0,0
59690100,0,0,0
59705698,0,0,0
59705909,0,0,0
59708626,0,0,0
59794079,0,0,0
59794567,0,0,0
59794745,0,0,0
59801745,0,0,0
59802349,0,0,0
59802537,0,0,0
59813483,0,0,0
59815163,0,0,0
59816660,0,0,0
59817418,0,0,0
59817419,0,0,0
59818946,0,0,0
59819500,0,0,0
59819542,0,0,0
59819547,0,0,0
59821797,0,0,0
59821884,0,0,0
59823764,0,0,0
59824425,0,0,0
59825050,0,0,0
59825096,0,0,0
59825145,0,0,0
59826055,0,0,0
59826655,0,0,0
59827130,0,0,0
59827160,0,0,0
59828102,0,0,0
59829116,0,0,0
59832717,0,0,0
59834431,0,0,0
59836113,0,0,0
59861601,0,0,0
59918732,0,0,0
59969457,0,0,0
59970010,0,0,0
60260899,0,0,0
60261642,0,0,0
60262639,0,0,0
60264767,0,0,0
60265773,0,0,0
60267195,0,0,0
60292980,0,0,0
60294014,0,0,0
60298724,0,0,0
60301655,0,0,0
60302605,0,0,0
60303123,0,0,0
60306631,0,0,0
60316225,0,0,0
60317635,0,0,0
60321612,0,0,0
60325532,0,0,0
60326015,0,0,0
60329193,0,0,0
60329359,0,0,0
60333536,0,0,0
60334223,0,0,0
60334309,0,0,0
60338010,0,0,0
60344275,0,0,0
60344847,0,0,0
60349017,0,0,0
60357733,0,0,0
60357956,0,0,0
60361505,0,0,0
60366006,0,0,0
60373929,0,0,0
60376994,0,0,0
60382104,0,0,0
60382491,0,0,0
60384800,0,0,0
60388050,0,0,0
60388288,0,0,0
60390198,0,0,0
60390899,0,0,0
60397778,0,0,0
60402027,0,0,0
60404331,0,0,0
60412768,0,0,0
60421169,0,0,0
60441046,0,0,0
60441608,0,0,0
60446789,0,0,0
60447382,0,0,0
61110118,0,0,0
61140407,0,0,0
61965204,0,0,0
62201580,0,0,0
63254444,0,0,0
63270195,0,0,0
63282390,0,0,0
63292430,0,0,0
63298746,0,0,0
63302172,0,0,0
63305600,0,0,0
63313825,0,0,0
63317019,0,0,0
63320632,0,0,0
63322752,0,0,0
63323549,0,0,0
63326595,0,0,0
63331315,0,0,0
63350698,0,0,0
63355684,0,0,0
63356918,0,0,0
63359976,0,0,0
63360082,0,0,0
63362250,0,0,0
63362809,0,0,0
63363688,0,0,0
63366450,0,0,0
63436964,0,0,0
63440156,0,0,0
63448779,0,0,0
63451241,0,0,0
63454038,0,0,0
63454445,0,0,0
63457761,0,0,0
63465521,0,0,0
63469099,0,0,0
63474483,0,0,0
63475290,0,0,0
63475784,0,0,0
63477497,0,0,0
63488430,0,0,0
63501830,0,0,0
63512176,0,0,0
63514057,0,0,0
63515963,0,0,0
63518501,0,0,0
63518601,0,0,0
63524790,0,0,0
63525395,0,0,0
63532910,0,0,0
63542210,0,0,0
63544557,0,0,0
63553906,0,0,0
63554701,0,0,0
63554723,0,0,0
63557317,0,0,0
63558070,0,0,0
63560666,0,0,0
63562497,0,0,0
63870319,0,0,0
63989598,0,0,0
64150899,0,0,0
64479775,0,0,0
64551626,0,0,0
64553619,0,0,0
64560877,0,0,0
64569774,0,0,0
64572282,0,0,0
64573534,0,0,0
64589763,0,0,0
64697101,0,0,0
64698385,0,0,0
64703501,0,0,0
64703511,0,0,0
64704581,0,0,0
64726089,0,0,0
64739897,0,0,0
64740792,0,0,0
64780319,0,0,0
64869737,0,0,0
64870319,0,0,0
64871509,0,0,0
64930328,0,0,0
65588182,0,0,0
65693131,0,0,0
65696027,0,0,0
65697427,0,0,0
65699433,0,0,0
65699642,0,0,0
65700202,0,0,0
65701665,0,0,0
65704559,0,0,0
65705096,0,0,0
65705932,0,0,0
65706471,0,0,0
65706896,0,0,0
65715703,0,0,0
65729466,0,0,0
65729651,0,0,0
65730787,0,0,0
65744622,0,0,0
65752138,0,0,0
65755876,0,0,0
65757708,0,0,0
65758717,0,0,0
65759198,0,0,0
65761555,0,0,0
65765176,0,0,0
65768228,0,0,0
65769422,0,0,0
65771729,0,0,0
65772270,0,0,0
65773386,0,0,0
65774335,0,0,0
65775375,0,0,0
65782929,0,0,0
65786497,0,0,0
65789757,0,0,0
65791157,0,0,0
65794713,0,0,0
65797301,0,0,0
65800072,0,0,0
65800163,0,0,0
65800273,0,0,0
65800526,0,0,0
65800793,0,0,0
65812484,0,0,0
65828899,0,0,0
65829167,0,0,0
65902539,0,0,0
66680409,0,0,0
66681032,0,0,0
66681457,0,0,0
66683034,0,0,0
66704351,0,0,0
66725446,0,0,0
66738081,0,0,0
66764993,0,0,0
66774526,0,0,0
66784459,0,0,0
66807205,0,0,0
66808379,0,0,0
66811227,0,0,0
66812865,0,0,0
66814983,0,0,0
66834396,0,0,0
66834910,0,0,0
66841680,0,0,0
66843620,0,0,0
66850657,0,0,0
66862958,0,0,0
66863786,0,0,0
66876547,0,0,0
66878444,0,0,0
66879309,0,0,0
66888167,0,0,0
66901115,0,0,0
66905406,0,0,0
66919905,0,0,0
66923982,0,0,0
66948585,0,0,0
66952407,0,0,0
66960431,0,0,0
66962840,0,0,0
66967213,0,0,0
66968087,0,0,0
66968347,0,0,0
66977044,0,0,0
66977277,0,0,0
66978717,0,0,0
66978934,0,0,0
66984287,0,0,0
67002972,0,0,0
67006133,0,0,0
67007311,0,0,0
67008826,0,0,0
67009479,0,0,0
67011670,0,0,0
67021701,0,0,0
67029975,0,0,0
67037175,0,0,0
67038082,0,0,0
67038284,0,0,0
67533542,0,0,0
67590562,0,0,0
67597979,0,0,0
67605873,0,0,0
67634009,0,0,0
67656240,0,0,0
67659180,0,0,0
67681711,0,0,0
67742769,0,0,0
67750767,0,0,0
68012781,0,0,0
68140163,0,0,0
68246911,0,0,0
68248039,0,0,0
68250561,0,0,0
68290182,0,0,0
68290330,0,0,0
68290600,0,0,0
68291989,0,0,0
68293628,0,0,0
68295941,0,0,0
68296183,0,0,0
68296509,0,0,0
68297650,0,0,0
68300327,0,0,0
68300429,0,0,0
68302954,0,0,0
68305137,0,0,0
68305556,0,0,0
68307013,0,0,0
68865200,0,0,0
69007327,0,0,0
69007947,0,0,0
69016537,0,0,0
69023177,0,0,0
69026740,0,0,0
69028060,0,0,0
69070917,0,0,0
69802618,0,0,0
70002382,0,0,0
70003255,0,0,0
70003465,0,0,0
70030402,0,0,0
70030656,0,0,0
70030767,0,0,0
70032855,0,0,0
70039393,0,0,0
70042121,0,0,0
70044009,0,0,0
70057468,0,0,0
70057692,0,0,0
70059060,0,0,0
70060943,0,0,0
70062371,0,0,0
70063808,0,0,0
70065511,0,0,0
70066721,0,0,0
70070383,0,0,0
70072996,0,0,0
70079876,0,0,0
70080914,0,0,0
70081694,0,0,0
70084756,0,0,0
70087675,0,0,0
70088519,0,0,0
70089071,0,0,0
70091345,0,0,0
70094113,0,0,0
70094704,0,0,0
70097266,0,0,0
70102867,0,0,0
70103295,0,0,0
70106880,0,0,0
70111948,0,0,0
70116772,0,0,0
70117396,0,0,0
70121655,0,0,0
70122173,0,0,0
70124412,0,0,0
70125241,0,0,1
70132960,0,0,0
70133108,0,0,0
70133124,0,0,0
70133531,0,0,0
70135650,0,0,0
70136499,0,0,0
70136704,0,0,0
70143114,0,0,0
70162341,0,0,0
70165561,0,0,0
70166638,0,0,0
70191516,0,0,0
70192453,0,0,0
70220428,0,0,0
70220901,0,0,0
70251088,0,0,0
70254932,0,0,0
70256589,0,0,0
70268038,0,0,0
70289552,0,0,0
70289761,0,0,0
70290942,0,0,0
70294932,0,0,0
70300502,0,0,0
70301338,0,0,0
70302521,0,0,0
70302529,0,0,0
70321862,0,0,0
70321954,0,0,0
70323274,0,0,0
70325084,0,0,0
70326293,0,0,0
70326785,0,0,0
70327090,0,0,0
70328621,0,0,0
70329121,0,0,0
70329545,0,0,0
70330307,0,0,0
70350679,0,0,0
70352043,0,0,0
70352355,0,0,0
70353641,0,0,0
70380072,0,0,0
70381666,0,0,0
70381970,0,0,0
70382672,0,0,0
70383006,0,0,0
70383547,0,0,0
70386201,0,0,0
70386232,0,0,0
70412992,0,0,0
70413410,0,0,0
70414550,0,0,0
70415647,0,0,0
70416190,0,0,0
70416200,0,0,0
70416863,0,0,0
70416957,0,0,0
70417041,0,0,0
70417692,0,0,0
70418072,0,0,0
70419417,0,0,0
70419594,0,0,0
70430447,0,0,0
70431959,0,0,0
70432102,0,0,0
70432966,0,0,0
70433905,0,0,0
70434119,0,0,0
70434434,0,0,0
70435504,0,0,0
70436108,0,0,0
70436173,0,0,0
70465113,0,0,0
70465720,0,0,0
70465758,0,0,0
70471735,0,0,0
70501437,0,0,0
70502239,0,0,0
70502813,0,0,0
70503052,0,0,0
70507467,0,0,0
70514015,0,0,0
70515002,0,0,0
70515598,0,0,0
70516217,0,0,0
70518540,0,0,0
70521243,0,0,0
70521460,0,0,0
70521781,0,0,0
70522649,0,0,0
70524272,0,0,0
70524355,0,0,0
70525662,0,0,0
70525907,0,0,0
70526472,0,0,0
70526662,0,0,0
70527361,0,0,0
70527551,0,0,0
70530618,0,0,0
70541282,0,0,0
70541963,0,0,0
70546491,0,0,0
70549107,0,0,0
70549609,0,0,0
70552118,0,0,1
70552305,0,0,0
70553346,0,0,0
70553963,0,0,0
70554106,0,0,0
70557471,0,0,0
70558736,0,0,0
70558797,0,0,0
70558879,0,0,0
70560339,0,0,0
70561472,0,0,0
70562215,0,0,0
70562533,0,0,0
70564610,0,0,0
70565002,0,0,0
70565849,0,0,0
70568775,0,0,0
70569177,0,0,0
70575169,0,0,0
70575770,0,0,0
70575842,0,0,0
70575992,0,0,0
70576376,0,0,0
70576993,0,0,0
70577957,0,0,0
70578767,0,0,0
70580455,0,0,0
70580492,0,0,0
70580815,0,0,0
70581605,0,0,0
70581762,0,0,0
70581782,0,0,0
70630522,0,0,0
70631105,0,0,0
70631349,0,0,0
70631677,0,0,0
70631958,0,0,0
70632460,0,0,0
70632728,0,0,0
70660979,0,0,0
70662050,0,0,0
70662078,0,0,0
70663036,0,0,0
70663278,0,0,0
70663508,0,0,0
70663639,0,0,0
70663904,0,0,0
70690300,0,0,0
70695480,0,0,0
70701681,0,0,0
70720294,0,0,0
70721058,0,0,0
70721295,0,0,0
70723708,0,0,0
70725082,0,0,0
70727345,0,0,0
70728727,0,0,0
70729779,0,0,0
70732184,0,0,0
70752594,0,0,0
70752784,0,0,0
70752787,0,0,0
70753410,0,0,0
70753764,0,0,0
70754198,0,0,0
70756268,0,0,0
70756367,0,0,0
70776382,0,0,0
70783491,0,0,0
70784971,0,0,0
70811476,0,0,0
70811611,0,0,0
70811615,0,0,0
70812443,0,0,0
70812633,0,0,0
70813540,0,0,0
70813763,0,0,0
70825900,0,0,0
70826767,0,0,0
70829229,0,0,0
70851073,0,0,0
70852780,0,0,0
70853285,0,0,0
70855045,0,0,0
70875140,0,0,0
70875159,0,0,0
70901629,0,0,0
70902209,0,0,0
70902827,0,0,0
70903069,0,0,0
70903964,0,0,0
70904368,0,0,0
70906551,0,0,0
70907621,0,0,0
70908981,0,0,0
70926062,0,0,0
70926840,0,0,0
70927315,0,0,0
70930070,0,0,0
70950214,0,0,0
70950376,0,0,0
70951367,0,0,0
70951816,0,0,0
70952496,0,0,0
70954209,0,0,0
70975676,0,0,0
71001876,0,0,0
71003749,0,0,0
71005178,0,0,0
71020074,0,0,0
71020141,0,0,0
71020446,0,0,0
71020592,0,0,0
71021187,0,0,0
71021585,0,0,0
71022466,0,0,0
71022584,0,0,0
71022682,0,0,0
71022766,0,0,0
71052208,0,0,0
71080957,0,0,0
71081891,0,0,0
71082340,0,0,0
71083538,0,0,0
71083846,0,0,0
71084083,0,0,0
71087174,0,0,0
71110151,0,0,0
71111632,0,0,0
71112270,0,0,0
71112274,0,0,0
71113390,0,0,0
71113392,0,0,0
71114749,0,0,0
71115255,0,0,0
71117322,0,0,0
71121187,0,0,0
71135140,0,0,0
71140315,0,0,0
71141900,0,0,0
71145140,0,0,0
71171091,0,0,0
71171561,0,0,0
71172618,0,0,0
71173581,0,0,0
71173813,0,0,0
71174570,0,0,0
71182176,0,0,0
71184704,0,0,0
71185247,0,0,0
71185747,0,0,0
71187962,0,0,0
71188678,0,0,0
71191425,0,0,0
71192273,0,0,0
71195251,0,0,0
71213480,0,0,0
71215413,0,0,0
71217723,0,0,0
71218887,0,0,0
71219577,0,0,0
71226561,0,0,0
71226638,0,0,0
71229356,0,0,0
71253351,0,0,0
71268599,0,0,0
71269135,0,0,0
71272596,0,0,0
71274165,0,0,0
71290968,0,0,0
71294237,0,0,0
71296251,0,0,0
71310564,0,0,0
71312901,0,0,0
71315270,0,0,0
71315370,0,0,0
71315612,0,0,0
71333114,0,0,0
71336012,0,0,0
71336740,0,0,0
71337270,0,0,0
71338676,0,0,0
71339018,0,0,0
71352859,0,0,0
71360910,0,0,0
71361911,0,0,0
71362187,0,0,0
71364362,0,0,0
71367322,0,0,0
71367759,0,0,0
71368489,0,0,0
71368583,0,0,0
71370784,0,0,0
71371461,0,0,0
71372642,0,0,0
71372859,0,0,0
71374859,0,0,0
71375542,0,0,0
71377271,0,0,0
71378586,0,0,0
71379117,0,0,0
71380471,0,0,0
71381918,0,0,0
71382933,0,0,0
71385664,0,0,0
71387470,0,0,0
71388886,0,0,0
71389273,0,0,0
71390697,0,0,0
71393114,0,0,0
71393902,0,0,0
71410817,0,0,0
71411440,0,0,0
71411573,0,0,0
71411753,0,0,0
71420375,0,0,0
71420651,0,0,0
71420912,0,0,0
71450102,0,0,0
71450106,0,0,0
71450190,0,0,0
71450567,0,0,0
71451041,0,0,0
71451513,0,0,0
71452378,0,0,0
71481160,0,0,0
71491622,0,0,0
71492717,0,0,0
71493296,0,0,0
71495625,0,0,0
71526552,0,0,0
71532074,0,0,0
71535482,0,0,0
71555437,0,0,0
71556650,0,0,0
71556996,0,0,0
71557104,0,0,0
71557253,0,0,0
71575175,0,0,0
71577370,0,0,0
71577397,0,0,0
71578268,0,0,0
71584001,0,0,0
71585346,0,0,0
71586587,0,0,0
71586962,0,0,0
71591063,0,0,0
71591266,0,0,0
71593331,0,0,0
71594578,0,0,0
71595051,0,0,0
71600804,0,0,0
71601982,0,0,0
71603993,0,0,0
71608998,0,0,0
71613241,0,0,0
71613284,0,0,0
71613466,0,0,0
71615184,0,0,0
71616389,0,0,0
71616726,0,0,0
71616983,0,0,0
71617110,0,0,0
71619752,0,0,0
71620820,0,0,0
71621679,0,0,0
71624611,0,0,0
71627798,0,0,0
71628083,0,0,0
71629677,0,0,0
71631346,0,0,0
71631934,0,0,0
71632186,0,0,0
71634069,0,0,0
71635805,0,0,0
71636646,0,0,0
71638019,0,0,0
71639499,0,0,0
71643363,0,0,0
71643531,0,0,0
71644229,0,0,0
71646781,0,0,0
71647305,0,0,0
71647958,0,0,0
71648710,0,0,0
71649281,0,0,0
71650221,0,0,0
71652056,0,0,0
71652434,0,0,0
71654308,0,0,0
71657685,0,0,0
71658726,0,0,0
71659591,0,0,0
71659932,0,0,0
71661242,0,0,0
71661391,0,0,0
71661759,0,0,0
71665085,0,0,0
71668892,0,0,0
71669998,0,0,0
71671215,0,0,0
71672180,0,0,0
71679924,0,0,0
71682952,0,0,0
71684960,0,0,0
71685004,0,0,0
71685451,0,0,0
71694447,0,0,0
71695286,0,0,0
71695310,0,0,0
71696335,0,0,0
71701808,0,0,0
71703659,0,0,0
71705357,0,0,0
71706135,0,0,0
71708340,0,0,0
71711554,0,0,0
71715094,0,0,0
71718908,0,0,0
71721431,0,0,0
71726043,0,0,0
71726067,0,0,0
71726866,0,0,0
71730339,0,0,0
71733673,0,0,0
71734446,0,0,0
71735890,0,0,0
71736175,0,0,0
71737394,0,0,0
71740270,0,0,0
71743310,0,0,0
71746316,0,0,0
71746854,0,0,0
71746898,0,0,0
71747557,0,0,0
71748480,0,0,0
71748825,0,0,0
71748896,0,0,0
71749143,0,0,0
71750834,0,0,0
71751621,0,0,0
71751827,0,0,0
71753574,0,0,0
71755642,0,0,0
71757702,0,0,0
71757827,0,0,0
71758022,0,0,0
71758714,0,0,0
71759465,0,0,0
71760342,0,0,0
71762281,0,0,0
71763107,0,0,0
71763149,0,0,0
71763273,0,0,0
71763455,0,0,0
71764175,0,0,0
71766689,0,0,0
71772420,0,0,0
71773816,0,0,0
71774893,0,0,0
71776406,0,0,0
71777491,0,0,0
71777637,0,0,0
71779301,0,0,0
71779321,0,0,0
71779346,0,0,0
71779582,0,0,0
71780328,0,0,0
71780761,0,0,0
71781592,0,0,0
71782807,0,0,0
71785437,0,0,0
71785655,0,0,0
71787148,0,0,0
71787399,0,0,0
71788464,0,0,0
71789234,0,0,0
71789647,0,0,0
71789730,0,0,0
71789886,0,0,0
71790425,0,0,0
71791442,0,0,0
71795140,0,0,0
71799321,0,0,0
71799351,0,0,0
71799803,0,0,0
71800636,0,0,0
71824317,0,0,0
71834375,0,0,0
71835033,0,0,0
71850422,0,0,0
71856962,0,0,0
71876194,0,0,0
71877070,0,0,0
71877206,0,0,0
71906240,0,0,0
71930070,0,0,0
71932480,0,0,0
71933308,0,0,0
71933309,0,0,0
71934014,0,0,0
71936646,0,0,0
71937507,0,0,0
71938755,0,0,0
71940066,0,0,0
71941511,0,0,0
71942424,0,0,0
71944149,0,0,0
71947690,0,0,0
71951114,0,0,0
71951181,0,0,0
71951309,0,0,0
71951797,0,0,0
71971383,0,0,0
71972301,0,0,0
71973128,0,0,0
71976274,0,0,0
71976387,0,0,0
71979703,0,0,0
71985353,0,0,0
71988457,0,0,0
71991442,0,0,0
71992715,0,0,0
71992736,0,0,0
71992901,0,0,0
71993626,0,0,0
71994741,0,0,0
72002965,0,0,0
72003059,0,0,0
72003539,0,0,0
72003827,0,0,0
72005362,0,0,0
72007098,0,0,0
72007520,0,0,0
72009239,0,0,0
72009989,0,0,0
72009991,0,0,0
72015177,0,0,0
72015187,0,0,0
72015328,0,0,0
72015580,0,0,0
72016395,0,0,0
72019366,0,0,0
72019876,0,0,0
72021187,0,0,0
72021532,0,0,0
72022035,0,0,0
72022153,0,0,0
72042320,0,0,0
72042577,0,0,0
72046004,0,0,0
72046757,0,0,0
72056707,0,0,0
72072905,0,0,0
72092256,0,0,0
72095544,0,0,0
72099632,0,0,0
72120506,0,0,0
72120526,0,0,0
72120877,0,0,0
72121199,0,0,0
72121260,0,0,0
72123238,0,0,0
72124113,0,0,0
72125639,0,0,0
72127871,0,0,0
72129545,0,0,0
72130653,0,0,0
72134769,0,0,0
72136169,0,0,0
72141787,0,0,0
72142650,0,0,0
72143149,0,0,0
72144832,0,0,0
72146795,0,0,0
72147595,0,0,0
72147970,0,0,0
72148565,0,0,0
72151885,0,0,0
72152484,0,0,0
72152564,0,0,0
72152990,0,0,0
72153437,0,0,0
72157122,0,0,0
72159504,0,0,0
72159594,0,0,0
72159934,0,0,0
72161136,0,0,0
72161678,0,0,0
72162008,0,0,0
72163446,0,0,0
72167280,0,0,0
72168047,0,0,0
72169071,0,0,0
72172480,0,0,0
72173037,0,0,0
72174038,0,0,0
72175397,0,0,0
72175532,0,0,0
72176805,0,0,0
72177060,0,0,0
72177650,0,0,0
72178097,0,0,0
72178413,0,0,0
72180405,0,0,0
72180977,0,0,0
72181627,0,0,0
72183073,0,0,0
72184268,0,0,0
72184874,0,0,0
72186523,0,0,0
72193991,0,0,0
72194338,0,0,0
72195017,0,0,0
72195465,0,0,0
72195486,0,0,0
72195973,0,0,0
72197203,0,0,0
72197439,0,0,0
72198143,0,0,0
72199322,0,0,0
72199505,0,0,0
72200300,0,0,0
72202617,0,0,0
72204773,0,0,0
72206175,0,0,0
72207653,0,0,0
72207912,0,0,0
72208886,0,0,0
72212120,0,0,0
72213144,0,0,0
72213632,0,0,0
72213839,0,0,0
72214213,0,0,0
72215623,0,0,0
72216082,0,0,0
72216587,0,0,0
72218935,0,0,0
72223169,0,0,0
72223542,0,0,0
72223787,0,0,0
72224883,0,0,0
72231267,0,0,0
72231721,0,0,0
72233061,0,0,0
72233342,0,0,0
72235882,0,0,0
72236000,0,0,0
72236047,0,0,0
72236143,0,0,0
72236745,0,0,0
72236746,0,0,0
72238781,0,0,0
72240299,0,0,0
72244421,0,0,0
72247686,0,0,0
72247742,0,0,0
72248318,0,0,0
72248503,0,0,0
72249768,0,0,0
72254339,0,0,0
72255076,0,0,0
72258597,0,0,0
72258916,0,0,0
72262195,0,0,0
72265079,0,0,0
72268313,0,0,0
72268634,0,0,0
72271326,0,0,0
72271808,0,0,0
72273274,0,0,0
72273464,0,0,0
72273731,0,0,0
72274570,0,0,0
72277082,0,0,0
72281916,0,0,0
72286358,0,0,0
72288443,0,0,0
72289043,0,0,0
72290328,0,0,0
72291823,0,0,0
72291971,0,0,0
72294916,0,0,0
72298447,0,0,0
72301318,0,0,0
72303620,0,0,0
72306581,0,0,0
72306598,0,0,0
72307805,0,0,0
72309380,0,0,0
72309956,0,0,0
72311739,0,0,0
72312110,0,0,0
72315383,0,0,0
72315550,0,0,0
72315619,0,0,0
72324835,0,0,0
72324964,0,0,0
72326085,0,0,0
72326667,0,0,0
72326719,0,0,0
72326780,0,0,0
72336608,0,0,0
72341947,0,0,0
72343486,0,0,0
72343535,0,0,0
72343779,0,0,0
72343807,0,0,0
72412997,0,0,0
72428327,0,0,0
72428579,0,0,0
72428918,0,0,0
72467767,0,0,0
72469392,0,0,0
72696823,0,0,0
72756467,0,0,0
73006699,0,0,0
73007064,0,0,0
73007483,0,0,0
73008517,0,0,0
73009758,0,0,0
73020345,0,0,0
73020619,0,0,0
73020927,0,0,0
73021075,0,0,0
73021896,0,0,0
73038156,0,0,0
73071159,0,0,0
73071284,0,0,0
73073119,0,0,0
73073388,0,0,0
